category_id,cod_prod,descricao,unid_medida,layer_pallet,ballast,box_by_pallet,height,length,width,weight_gross,weight_liquid,ean_box,ean,factor,cubagem
6,05.500203,AMAC YPE TERNURA BOMB 4X5L BI,CX,10,4,40,37.3,36,30,20.987,19846,27896098905450,7896098905456,0,0
6,05.5500,AMAC YPE ACONC BOMB 4X5000ML GT 500ML,CX,10,4,40,37.3,36,30,20.987,19846,17896098905439,7896098905432,0,0
6,05.7001,AMAC YPE PRO ROUPAS TECIDOS FR 7L,UNI,30,3,90,37.3,36,30,7.137,6965,7896098903070,7896098903070,0,0
6,05.9001,AMAC YPE ACONC BOMB 1X5L VAREJO,UNI,10,4,40,37.3,9,7.5,5.24,4961,67896098901061,67896098901061,0,0
6,06.0502,L R L TIXAN R FIN 12X500ML,CX,17,7,119,22,34.9,17.4,6.78,5.95,57896098900340,7896098900314,0,0
6,06.1001,L R L TIXAN YPE MAC FR 12X1L,CX,11,6,66,24.2,34.1,29.1,13.33,12.48,27896098900356,7896098900352,12,0
6,06.100103,L R L TIXAN YPE MAC FR 12X1L IN,CX,11,6,66,24.2,34.1,29.1,13.355,12.48,37896098900353,7896098900352,12,0
6,06.100104,L R L TIXAN YPE MAC FR 12X1L ES,CX,11,6,66,24.2,34.1,29.1,13.355,12.48,47896098900350,7896098900352,12,0
6,06.100118,L R L TIXAN YPE MAC FR 12X1L EX,CX,11,6,66,24.2,34.1,29.1,13.355,12.48,67896098900354,7896098900352,12,0
6,06.1002,L R L TIXAN YPE PRIM 12X1L,CX,11,6,66,24.2,34.1,29.1,13.33,12.48,27896098900363,7896098900369,12,0
6,06.100203,L R L TIXAN YPE PR FR 12X1L IN,CX,11,6,66,24.2,34.1,29.1,13.355,12.48,37896098900360,7896098900369,12,0
6,06.100204,L R L TIXAN YPE PR FR 12X1L ES,CX,11,6,66,24.2,34.1,29.1,13.355,12.48,47896098900367,7896098900369,12,0
6,06.100213,L R L TIXAN YPE PR FR 12X1L AR,CX,11,6,66,24.2,34.1,29.1,13.355,12.48,67896098900361,7896098900369,12,0
6,06.100218,L R L TIXAN YPE PR FR 12X1L EX,CX,11,6,66,24.2,34.1,29.1,13.355,12.48,57896098900364,7896098900369,12,0
6,06.1101,L R L TIXAN YPE PRIM SUP 12X1L,CX,10,7,70,22.5,37.7,29.2,13,12,27896098901315,7896098901311,0,0
6,06.2000,L R L TIXAN YPE PRIM FR 6X2L,CX,13,4,52,32,35.2,23.7,12.8,12,27896098901049,7896098901045,0,0
6,06.3000,L R L TIXAN YPE PRIM FR 4X3L,CX,16,4,64,38.6,33.8,33.8,13.22,12.48,27896098901162,7896098901168,4,0
6,06.300006,L L LIQ TIXAN YPE PRIM FR 4X3L TR,CX,16,4,64,38.6,33.8,33.8,13.22,12.48,47896098901166,7896098901168,0,0
6,06.300014,L R L TIXAN YPE PRIM FR 4X3L FR,CX,16,4,64,38.6,33.8,33.8,13.22,12.48,37896098901169,7896098901168,0,0
6,06.3010,L R L TIXAN YPE PRIM FR 4X3L 10% DESC,CX,16,4,64,38.6,33.8,33.8,13.22,12.48,27896098901322,7896098901328,0,0
6,06.3501,L R LIQ TIXAN YPE PRIM 4X3L GT AC 500ML,CX,10,7,70,23.3,42.1,24.8,15.468,14.4,27896098901346,7896098901342,0,0
6,06.5000,L R L TIXAN YPE PRIM FR 4X5L,CX,10,3,30,36,40,27.9,22.12,20.8,27896098901056,7896098901052,4,0
6,06.500014,L R L TIXAN YPE PRIM FR 4X5L FR,CX,10,3,30,36,40,27.9,22.184,20.8,37896098901053,7896098901168,0,0
6,08.4005,GLICERINA LIQ AMPARO BIDESTILADA INC USP,KG,1,1,1,0,0,0,1,1,67896098901061,7896098990018,0,0
6,08.4010,GLICERINA LIQ BIDESTILADA TB 250KG,KG,1,1,1,0,0,0,1,1,67896098901061,7896098990018,0,0
6,09.0001,SAB FL YPE SV PURO SUAVE ENV 72X90G,CX,18,9,162,18.2,26,22.6,7.159,6.48,67896098900453,7896098900451,72,0
6,09.000103,SAB FL YPE SV PURO SUAVE ENV 72X90G IN,CX,18,9,162,18.2,26,22.6,7.159,6.48,17896098902162,7896098900451,72,0
6,09.000104,SAB FL YPE SV PURO SUAVE ENV 72X90G ES,CX,18,9,162,18.2,26,22.6,7.159,6.48,17896098902186,7896098900451,72,0
6,09.000106,SAB FL YPE SV PURO SUAVE ENV 72X90G TR,CX,18,9,162,18.2,26,22.6,7.159,6.48,77896098900450,,0,0
6,09.000114,SAB FL YPE SV PURO SUAVE ENV 72X90G FR,CX,18,9,162,18.2,26,22.6,7.159,6.48,57896098905727,7896098900451,72,0
6,09.000118,SAB FL YPE SV PURO SUAVE ENV 72X90G EX,CX,18,9,162,18.2,26,22.6,7.159,6.48,57896098900456,7896098900451,72,0
6,09.0002,SAB FL YPE SV FRESCO RELAX ENV 72X90G,CX,18,9,162,18.2,26,22.6,7.159,6.48,67896098900460,7896098900468,72,0
6,09.000203,SAB FL YPE SV FRESCO RELAX ENV 72X90G IN,CX,18,9,162,18.2,26,22.6,7.159,6.48,17896098902193,7896098900468,72,0
6,09.000204,SAB FL YPE SV FRESCO RELAX ENV 72X90G ES,CX,18,9,162,18.2,26,22.6,7.159,6.48,17896098902209,7896098900468,72,0
6,09.000214,SAB FL YPE SV FRESCO RELAX ENV 72X90G FR,CX,18,9,162,18.2,26,22.6,7.159,6.48,17896098900465,7896098900468,72,0
6,09.000218,SAB FL YPE SV FRESCO RELAX ENV 72X90G EX,CX,18,9,162,18.2,26,22.6,7.159,6.48,27896098900462,7896098900468,72,0
6,09.0003,SAB FL YPE SV ALEGRIA ENER ENV 72X90G,CX,18,9,162,18.2,26,22.6,7.159,6.48,67896098900477,7896098900475,72,0
6,09.000303,SAB FL YPE SV ALEGRIA ENER ENV 72X90G IN,CX,18,9,162,18.2,26,22.6,7.159,6.48,17896098902216,7896098900475,72,0
6,09.000304,SAB FL YPE SV ALEGRIA ENER ENV 72X90G ES,CX,18,9,162,18.2,26,22.6,7.159,6.48,17896098902223,7896098900475,72,0
6,09.000314,SAB FL YPE SV ALEGRIA ENER ENV 72X90G FR,CX,18,9,162,18.2,26,22.6,7.159,6.48,17896098900489,7896098900475,72,0
6,09.000318,SAB FL YPE SV ALEGRIA ENER ENV 72X90G EX,CX,18,9,162,18.2,26,22.6,7.159,6.48,27896098900479,7896098900475,72,0
6,09.0004,SAB FL YPE SV TERN CUIDADO ENV 72X90G,CX,18,9,162,18.2,26,22.6,7.159,6.48,67896098900484,7896098900482,72,0
6,09.000403,SAB FL YPE SV TERN CUIDADO ENV 72X90G IN,CX,18,9,162,18.2,26,22.6,7.159,6.48,17896098902230,7896098900482,72,0
6,09.000404,SAB FL YPE SV TERN CUIDADO ENV 72X90G ES,CX,18,9,162,18.2,26,22.6,7.159,6.48,17896098902247,7896098900482,72,0
6,09.000414,SAB FL YPE SV TERN CUIDADO ENV 72X90G FR,CX,18,9,162,18.2,26,22.6,7.159,6.48,17896098900472,7896098900482,72,0
6,09.000418,SAB FL YPE SV TERN CUIDADO ENV 72X90G EX,CX,18,9,162,18.2,26,22.6,7.159,6.48,27896098900486,7896098900482,72,0
6,09.0005,SAB FL YPE SV PODER REFRES ENV 72X90G,CX,18,9,162,18.2,26,22.6,7.159,6.48,67896098900491,7896098900499,72,0
6,09.000503,SAB FL YPE SV PODER REFRES ENV 72X90G IN,CX,18,9,162,18.2,26,22.6,7.159,6.48,17896098902254,7896098900499,72,0
6,09.000504,SAB FL YPE SV PODER REFRES ENV 72X90G ES,CX,18,9,162,18.2,26,22.6,7.159,6.48,17896098902261,7896098900499,72,0
6,09.000514,SAB FL YPE SV PODER REFRES ENV 72X90G FR,CX,18,9,162,18.2,26,22.6,7.159,6.48,67896098900569,7896098900499,72,0
6,09.000518,SAB FL YPE SV PODER REFRES ENV 72X90G EX,CX,18,9,162,18.2,26,22.6,7.159,6.48,27896098900493,7896098900499,72,0
6,09.0006,SAB FL YPE SV ROM FLOR ENV 72X90G,CX,18,9,162,18.2,26,22.6,7.159,6.48,17896098900618,7896098900833,0,0
6,09.000603,SAB FL YPE SV ROM FLOR ENV 72X90G IN,CX,18,9,162,18.2,26,22.6,7.159,6.48,17896098900496,7896098900833,0,0
6,09.000604,SAB FL YPE SV ROM FLOR ENV 72X90G ES,CX,18,9,162,18.2,26,22.6,7.159,6.48,17896098900458,7896098900833,0,0
6,09.000614,SAB FL YPE SV ROM FLOR ENV 72X90G FR,CX,18,9,162,18.2,26,22.6,7.159,6.48,27896098900837,7896098900833,0,0
6,09.000618,SAB FL YPE SV ROM FLOR ENV 72X90G EX,CX,18,9,162,18.2,26,22.6,7.159,6.48,37896098900834,7896098900833,0,0
6,09.0007,SAB FL YPE BEL PERF ENV 12X90G LJ,PAC,18,9,162,18.2,26,22.6,7.05,6.48,67896098901061,7896098900451,12,0
6,09.0015,SAB FL YPE SV YPE P SUAVE ENV 18X4X90G,CX,18,9,162,17.6,32.6,17.6,7.1,6.48,17896098900663,7896098900666,0,0
6,09.0020,SAB FL YPE PURO SUAVE ENV 6X12X90G L12P9,CX,18,9,162,18.2,26,22.6,6.99,6.48,27896098901148,7896098901144,6,0
6,09.0021,SAB FL YPE TERN CUIDA ENV 6X12X90G L12P9,CX,18,9,162,18.2,26,22.6,6.99,6.48,27896098901155,7896098901151,6,0
6,09.0025,SAB FL YPE SV YPE P SUAVE ENV 12X6X90G,CX,18,9,162,17.6,32.6,17.6,7.1,6.48,27896098900677,7896098900673,0,0
6,09.0100,SAB FL YPE SV PURO SUAVE ENV 72X90G L6P5,CX,18,9,162,17.8,26,22.8,7.1,6.48,17896098902919,7896098902912,0,0
6,12.1100,ACIDO SULFURICO IND LIQ H2SO4 1.84G/CM³,KG,0,0,0,0,0,0,1,1,67896098901061,,0,0
6,13.0505,AC SULFON 960DETEN%,KG,0,0,0,0,0,0,1,1,67896098901061,,0,0
6,14.0001,SAB FL YPE LX TQ CREMOSO CT 72X90G,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,67896098902549,7896098900543,72,0
6,14.000103,SAB FL YPE LX TQ CREMOSO CT 72X90G IN,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,17896098902353,7896098900543,72,0
6,14.000104,SAB FL YPE LX TQ CREMOSO CT 72X90G ES,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,17896098902360,7896098900543,72,0
6,14.000114,SAB FL YPE LX TQ CREMOSO CT 72X90G FR,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,17896098900540,7896098900543,72,0
6,14.0002,SAB FL YPE LX REFR CT 72X90G,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,67896098902556,7896098900550,72,0
6,14.000203,SAB FL YPE LX REFR CT 72X90G IN,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,17896098902377,7896098900550,72,0
6,14.000204,SAB FL YPE LX REFR CT 72X90G ES,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,17896098902384,7896098900550,72,0
6,14.000214,SAB FL YPE LX REFR CT 72X90G FR,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,17896098900557,7896098900550,72,0
6,14.0003,SAB FL YPE LX TQ REVIGORANT CT 72X90G,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,67896098902563,7896098900567,72,0
6,14.000303,SAB FL YPE LX TQ REVIGORANT CT 72X90G IN,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,17896098902483,7896098900567,72,0
6,14.000304,SAB FL YPE LX TQ REVIGORANT CT 72X90G ES,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,17896098902490,7896098900567,72,0
6,14.000314,SAB FL YPE LX TQ REVIGORANT CT 72X90G FR,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,17896098900564,7896098900567,72,0
6,14.0004,SAB FL YPE LX DESP PERFUMAD CT 72X90G,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,67896098902532,7896098900536,72,0
6,14.000403,SAB FL YPE LX DESP PERFUMAD CT 72X90G IN,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,17896098902339,7896098900536,72,0
6,14.000404,SAB FL YPE LX DESP PERFUMAD CT 72X90G ES,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,17896098902346,7896098900536,72,0
6,14.000414,SAB FL YPE LX DESP PERFUMAD CT 72X90G FR,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,57896098900531,7896098900536,72,0
6,14.0005,SAB FL YPE LX ENC CT 72X90G,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,67896098900590,7896098900598,72,0
6,14.000503,SAB FL YPE LX ENC CT 72X90G IN,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,17896098902278,7896098900598,72,0
6,14.000504,SAB FL YPE LX ENC CT 72X90G ES,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,17896098902285,7896098900598,72,0
6,14.000514,SAB FL YPE LX ENC CT 72X90G FR,CX,15,8,120,18.3,32.6,24.4,7.431,6.48,57896098900593,7896098900598,72,0
6,14.0007,SAB FL YPE LX REFR CT 12X90G LJ,PAC,14,8,112,18.3,32.6,24.4,7.431,6.48,67896098901061,7896098900550,12,0
6,14.0008,SAB FL YPE LX VIT CT 12X90G LJ,PAC,14,8,112,18.3,32.6,24.4,7.431,6.48,67896098901061,7896098900567,12,0
6,14.0009,SAB FL YPE LX SED CT 12X90G LJ,PAC,14,8,112,18.3,32.6,24.4,7.431,6.48,67896098901061,7896098900536,12,0
6,14.0010,SAB FL YPE LX ENC CT 12X90G LJ,PAC,14,8,112,18.3,32.6,24.4,7.431,6.48,67896098901061,7896098900598,12,0
6,15.0500,MU YPE CLASSICO FR 12X500ML,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,57896098900807,7896098900802,12,0
6,15.050003,MU YPE CLASSICO FR 12X500ML IN,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,17896098902100,7896098900802,12,0
6,15.050004,MU YPE CLASSICO FR 12X500ML ES,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,17896098902131,7896098900802,12,0
6,15.050006,MU YPE CLASSICO FR 12X500ML TR,CX,19,6,114,25.7,32.1,18.5,6.68,6.06,67896098901061,,12,0
6,15.050010,MU YPE CLASSICO FR 12X500ML E4,CX,18,6,108,25.7,32.1,18.5,6.657,6.06,17896098906825,,12,0
6,15.050011,MU YPE CLASSICO FR 12X500ML JAP,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,17896098904623,7896098900802,12,0
6,15.050013,MU YPE CLASSICO FR 12X500ML AR,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,77896098901006,7896098900802,12,0
6,15.050015,MU YPE CLASSICO FR 12X500ML RU,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,77896098900801,7896098900802,12,0
6,15.050018,MU YPE CLASSICO FR 12X500ML EX,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,97896098900805,7896098900802,12,0
6,15.0501,MU YPE NATUREZA FR 12X500ML,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,57896098900814,7896098900819,12,0
6,15.050103,MU YPE NATUREZA FR 12X500ML IN,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,17896098902803,7896098900819,12,0
6,15.050104,MU YPE NATUREZA FR 12X500ML ES,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,17896098902810,7896098900819,12,0
6,15.050110,MU YPE NATUREZA FR 12X500ML E4,CX,18,6,108,25.7,32.1,18.5,6.657,6.06,17896098906832,7896098906835,12,0
6,15.050111,MU YPE NATUREZA FR 12X500ML JAP,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,17896098904630,7896098900819,12,0
6,15.050113,MU YPE NATUREZA FR 12X500ML AR,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,37896098900230,7896098900819,12,0
6,15.050115,MU YPE NATUREZA FR 12X500ML RU,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,27896098900813,7896098900819,12,0
6,15.050118,MU YPE NATUREZA FR 12X500ML EX,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,77896098900818,7896098900819,12,0
6,15.0502,MU YPE TIRA MANCHAS FR 12X500ML,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,17896098900823,7896098900826,12,0
6,15.050203,MU YPE TIRA MANCHAS FR 12X500ML IN,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,17896098900908,7896098900826,12,0
6,15.050204,MU YPE TIRA MANCHAS FR 12X500ML ES,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,17896098900915,7896098900826,12,0
6,15.050206,MU YPE TIRA MANCHAS FR 12X500ML TR,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,47896098900824,7896098900826,12,0
6,15.050210,MU YPE TIRA MANCHAS FR 12X500ML E4,CX,18,6,108,25.7,32.1,18.5,6.75,6.06,17896098906849,7896098906842,12,0
6,15.050213,MU YPE TIRA MANCHAS FR 12X500ML AR,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,37896098900285,7896098900826,12,0
6,15.050215,MU YPE TIRA MANCHAS FR 12X500ML RU,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,27896098900820,7896098900826,12,0
6,15.050218,MU YPE TIRA MANCHAS FR 12X500ML EX,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,37896098900827,7896098900826,12,0
6,15.0503,MU YPE C/ ALCOOL FR 12X500ML,CX,19,6,114,25.7,32.1,18.5,6.45,6.06,27896098900172,7896098900178,12,0
6,15.050303,MU YPE C/ ALCOOL FR 12X500ML IN,CX,19,6,114,25.7,32.1,18.5,6.45,6.06,47896098900176,7896098900178,12,0
6,15.050304,MU YPE C/ ALCOOL FR 12X500ML ES,CX,18,6,108,25.7,32.1,18.5,6.45,6.06,37896098900179,7896098900178,12,0
6,15.050306,MU YPE C/ ALCOOL FR 12X500ML TR,CX,19,6,114,25.7,32.1,18.5,6.72,6.06,67896098901061,,12,0
6,15.050318,MU YPE C/ ALCOOL FR 12X500ML EX,CX,19,6,114,25.7,32.1,18.5,6.45,6.06,57896098900173,7896098900178,12,0
6,15.0504,MU YPE ANTI FR 12X500ML,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,27896098900851,7896098900857,12,0
6,15.0505,MU YPE CLASSICO FR 12X500 GT 50ML,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,27896098900998,7896098900994,12,0
6,15.0506,MU YPE SEC RAPIDA FR 12X500ML,CX,19,6,114,25.7,32.1,18.5,6.657,6.06,17896098906863,7896098906866,0,0
6,15.050606,MU YPE SEC RAPIDA FR 12X500ML TR,CX,19,6,114,0,0,0,6.65,6.06,27896098906860,,0,0
6,15.0550,MU YPE CLASSICO FX 6X4X500ML L4P3,CX,9,6,54,26.2,38,32.2,13.47,11.88,27896098901131,7896098901137,6,0
6,15.0600,MU YPE CLAS PACK 3X500ML + 1 CL GEL GT,CX,9,6,54,26.2,38,32.2,13.47,11.88,17896098906856,7896098906859,0,0
6,15.0601,MU YPE CLAS FR 8X3X500ML GT SEC RAP,CX,9,6,54,26.2,38,32.2,13.47,11.88,27896098901353,7896098901359,0,0
6,15.0602,MU YPE CLAS FR 8X3X500ML GT CL GEL,CX,9,6,54,26.2,38,32.2,13.47,11.88,27896098901360,7896098901366,0,0
6,16.0006,SACOLA YPE I,CX,9,7,63,19.7,41.3,29.3,20.52,20,67896098901061,,0,0
6,16.0007,SACOLA YPE II,CX,9,7,63,19.7,41.3,29.3,20.52,20,67896098901061,,0,0
6,17.0001,T MANCHAS LIQ TIXAN YPE BCA FR 12X450ML,CX,22,6,132,24.5,25.3,19.7,6,5.42,27896098901179,7896098901175,12,0
6,17.000114,T MANCHAS LIQ TIXAN YPE BCA 12X450ML FR,CX,22,6,132,24.5,25.3,19.7,6,5.42,37896098901176,7896098901175,0,0
6,17.0002,T MANCHAS LIQ TIXAN YPE COL FR 12X450ML,CX,22,6,132,24.5,25.3,19.7,6,5.42,27896098901186,7896098901182,12,0
6,17.000206,T MANCHAS LIQ TIXAN YPE COL 12X450ML TR,CX,22,6,132,24.5,25.3,19.7,6,5.42,27896098900028,7896098901182,0,0
6,17.000214,T MANCHAS LIQ TIXAN YPE COL 12X450ML FR,CX,22,6,132,24.5,25.3,19.7,6,5.42,37896098901183,7896098901182,0,0
6,18.0001,T MANCHAS PO TIXAN YPE BCA PT 6X420G,CX,20,12,240,12.1,29.6,19.7,3,2.52,17896098901271,7896098901274,6,0
6,18.000106,T MANCHAS PO TIXAN YPE BCA PT 6X420G TR,CX,20,12,240,12.1,29.6,19.7,3,2.52,37896098901275,,0,0
6,18.000114,T MANCHAS PO TIXAN YPE BCA PT 6X420G FR,CX,20,12,240,12.1,29.6,19.7,3,2.52,27896098901278,7896098901274,0,0
6,18.0002,T MANCHAS PO TIXAN YPE COL PT 6X420G,CX,20,12,240,12.1,29.6,19.7,3,2.52,27896098901285,7896098901281,6,0
6,18.000206,T MANCHAS PO TIXAN YPE COL PT 6X420G TR,CX,20,12,240,12.1,29.6,19.7,3,2.52,47896098901289,,0,0
6,18.000214,T MANCHAS PO TIXAN YPE COL PT 6X420G FR,CX,20,12,240,12.1,29.6,19.7,3,2.52,37896098901282,,0,0
6,18.00206,NAO UTILIZAR,CX,20,12,240,12.1,29.6,19.7,3,2.52,47896098900305,,0,0
6,18.0201,T MANCHAS PO YPE PT 3X2X420G 50% 2UN,CX,20,12,240,12.1,29.6,19.7,3,2.52,27896098901339,7896098901335,0,0
6,18.0501,T MANCHAS PO TIXAN YPE R BCA FX 24X420G,CX,15,7,105,20.3,30.3,24.5,11.5,10.08,27896098901292,7896098901298,0,0
6,18.0502,T MANCHAS PO TIXAN YPE R COL FX 24X420G,CX,15,7,105,20.3,30.3,24.5,11.5,10.08,27896098901261,7896098901267,0,0
6,19.0001,SAB ANT ACT YPE LJ ENV 72X90G,CX,18,9,162,18.2,26,22.6,7.159,6.53,67896098900637,7896098909621,72,0
6,19.000114,SAB ANT ACT YPE OR ENV 72X90G FR,CX,18,9,162,18.2,26,22.6,7.159,6.53,57896098909626,7896098909621,72,0
6,19.0002,SAB ANT ACT YPE FRESH ENV 72X90G,CX,18,9,162,18.2,26,22.6,7.159,6.53,17896098900809,7896098909638,72,0
6,19.000214,SAB ANT ACT YPE FRESH ENV 72X90G FR,CX,18,9,162,18.2,26,22.6,7.159,6.53,57896098909633,7896098909638,72,0
6,19.0003,SAB ANT ACT YPE CARE ENV 72X90G,CX,18,9,162,18.2,26,22.6,7.159,6.53,27896098903791,7896098909645,72,0
6,19.000314,SAB ANT ACT YPE CARE ENV 72X90G FR,CX,18,9,162,18.2,26,22.6,7.159,6.53,57896098909640,7896098909645,72,0
6,19.0004,SAB ANT ACT YPE OR ENV 12X90G LJ,PAC,14,9,126,18.2,26,22.6,7.1,6.53,67896098901061,7896098909621,12,0
6,19.0005,SAB ANT ACT YPE FRESH ENV 12X90G LJ,PAC,14,9,126,18.2,26,22.6,7.1,6.53,67896098901061,7896098909638,12,0
6,19.0006,SAB ANT ACT YPE CARE ENV 12X90G LJ,PAC,14,9,126,18.2,26,22.6,7.1,6.53,67896098901061,7896098909645,12,0
6,20.0501,LIMPEZA PESADA YPE OR FR 24X500ML,CX,10,6,60,26,38.8,26.3,13,12,27896098902541,7896098902547,0,0
6,20.0502,LIMPEZA PESADA YPE LEMON XTR FR 24X500ML,CX,10,6,60,26,38.8,26.3,13,12,27896098902558,7896098902554,0,0
6,20.1001,LIMPEZA PESADA YPE OR FR 12X1L,CX,11,5,55,28.4,35.7,27.1,13,12,27896098902565,7896098902561,0,0
6,20.1002,LIMPEZA PESADA YPE LEMON XTR FR 12X1L,CX,11,5,55,28.4,35.7,27.1,13,12,27896098902572,7896098902578,0,0
6,21.0501,L PERF YPE RX FR PET 24X500ML,CX,10,6,60,25.6,41,26.3,13,12,17896098904098,7896098904091,0,0
6,21.0502,L PERF YPE RS FR 24X500ML,CX,10,6,60,25.6,41,26.3,13,12,17896098904104,7896098904107,0,0
6,21.0503,L PERF YPE VM FR 24X500ML,CX,10,6,60,25.6,41,26.3,13,12,17896098904111,7896098904114,0,0
6,21.0504,L PERF YPE AZ FR 24X500ML,CX,10,6,60,25.6,41,26.3,13,12,17896098904128,7896098904121,0,0
6,21.1001,L PERF YPE RX FR 12X1L,CX,10,5,50,28.9,43.4,22.6,13,12,17896098904135,7896098904138,0,0
6,21.1002,L PERF YPE RS FR 12X1L,CX,10,5,50,0,0,0,13,12,17896098904142,,0,0
6,21.1003,L PERF YPE VM FR 12X1L,CX,10,5,50,28.9,43.4,22.6,13,12,17896098904159,7896098904152,0,0
6,21.1004,L PERF YPE AZ FR 12X1L,CX,10,5,50,28.9,43.4,22.6,13,12,17896098904166,7896098904169,0,0
6,24.1010,S PASTA ATOL BRILHO POTE 24X200G,CX,10,8,80,14.5,41.6,21,5.4,4.8,17896055500707,7896055501004,0,0
6,24.1011,S PASTA ATOL BRILHO POTE 12X500G,CX,10,8,80,17.7,37.8,25.4,6.89,6,17896055500691,7896055501103,12,0
6,25.0200,L MOVEIS YPE LAVANDA FR 24X200ML,CX,20,8,160,20.3,29,20,5.54,4.8,17896098909987,7896098909980,24,0
6,25.020003,L MOVEIS YPE FL LAVANDA FR 24X200ML IN,CX,20,8,160,20.3,29,20,5.54,4.8,47896098902408,7896098909980,0,0
6,25.020004,L MOVEIS YPE FL LAVANDA FR 24X200ML ES,CX,20,8,160,20.3,29,20,5.54,4.8,17896098901363,7896098909980,0,0
6,25.0201,L MOVEIS YPE JASMIM FR 24X200ML,CX,20,8,160,20.3,29,20,5.55,4.8,17896098909994,7896098909997,24,0
6,25.020103,L MOVEIS YPE JASMIM FR 24X200ML IN,CX,20,8,160,20.3,29,20,5.54,4.8,67896098900538,7896098909997,0,0
6,25.020104,L MOVEIS YPE JASMIM FR 24X200ML ES,CX,20,8,160,20.3,29,20,5.54,4.8,17896098901370,7896098909980,0,0
6,25.0202,L MOVEIS YPE CAMP FR 24X200ML,CX,20,8,160,20.3,29,20,5.55,4.8,17896098909970,7896098909973,24,0
6,25.020203,L MOVEIS YPE CAMP FR 24X200ML IN,CX,20,8,160,20.3,29,20,5.54,4.8,37896098902470,7896098909973,0,0
6,25.020204,L MOVEIS YPE CAMP FR 24X200ML ES,CX,20,8,160,20.3,29,20,5.54,4.8,17896098901356,7896098909973,0,0
6,25.0204,L MOVEIS YPE LAVANDA FR 12X200ML,CX,38,7,266,20.5,22,13.8,2.802,2659,57896098909985,7896098909980,12,0
6,25.020404,L MOVEIS YPE LAVANDA FR 12X200ML ES,CX,38,7,266,20.5,22,13.8,2.802,2659,67896098909982,7896098909980,12,0
6,25.020418,L MOVEIS YPE LAVANDA FR 12X200ML EX,CX,38,7,266,20.5,22,13.8,2.802,2659,77896098909989,7896098909980,12,0
6,25.0205,L MOVEIS YPE JASMIM FR 12X200ML,CX,38,7,266,20.5,22,13.8,2.802,2659,67896098909999,7896098909997,12,0
6,25.020504,L MOVEIS YPE JASMIM FR 12X200ML ES,CX,38,7,266,20.5,22,13.8,2.802,2659,77896098909996,7896098909997,12,0
6,25.020518,L MOVEIS YPE JASMIM FR 12X500ML EX,CX,38,7,266,20.5,22,13.8,2.802,2659,57896098909992,7896098909997,12,0
6,25.0206,L MOVEIS YPE CAMP FR 12X200ML,CX,38,7,266,20.5,22,13.8,2.802,2659,57896098909978,7896098909973,12,0
6,25.020604,L MOVEIS YPE CAMP FR 12X200ML ES,CX,38,7,266,20.5,22,13.8,2.802,2659,67896098909975,7896098909973,12,0
6,26.0601,ESP SINT PERTUTO MU FX 1X60UN,FRD,16,11,176,13.9,32,22.5,0.4,393,17896090105004,7896090105007,60,0
